product_id,attribute_name,attribute_value,status,source_document_id,source_chunk_id,confidence,reviewed_at,reviewer,notes
DECO,communication_protocols,"Wi-Fi, Bluetooth, BACnet I/P, BACnet MS/TP, Sylk",APPROVED,,,95.0,,,
DECO,wired_interfaces,"UI x 2, DO (G, Y1,Y2,Y3,W1,W2,W3), DO (AUX)",APPROVED,,,90.0,,,
DECO,voltage_rating,24VAC,APPROVED,,,95.0,,,
DECO,current_rating,1A,APPROVED,,,90.0,,,
DECO,power_consumption,8.5VA,APPROVED,,,90.0,,,
DECO,operating_temperature,32 to 122 °F (0 to 50°C),APPROVED,,,95.0,,,
DECO,storage_temperature,-40 to 150 °F(-40 to 65.5°C),APPROVED,,,95.0,,,
DECO,humidity_range,10 to 90%,APPROVED,,,90.0,,,
WEB-HMI,certifications,"CE, UL",APPROVED,,,95.0,,,
WEB-HMI,wired_interfaces,"Ethernet, USB",APPROVED,,,90.0,,,
WEB-HMI,ports,"3 Ethernet, 2 USB",APPROVED,,,90.0,,,
WEB-HMI,data_rate,10/100/1000 Mb,APPROVED,,,80.0,,,
WEB-HMI,voltage_rating,24 Vdc,APPROVED,,,95.0,,,
WEB-HMI,current_rating,1.0 A,APPROVED,,,90.0,,,
WEB-HMI,power_consumption,24 W,APPROVED,,,80.0,,,
WEB-HMI,power_supply,24 Vdc,APPROVED,,,95.0,,,
WEB-HMI,operating_temperature,-20°C to +60°C,APPROVED,,,95.0,,,
WEB-HMI,storage_temperature,-20°C to +70°C,APPROVED,,,90.0,,,
WEB-HMI,humidity_range,5-85%,APPROVED,,,90.0,,,
WEB-HMI,ingress_protection,IP66,APPROVED,,,95.0,,,
WEB-HMI,dimensions,282 x 197 x 52 mm,APPROVED,,,90.0,,,
WEB-HMI,weight,2.5 kg,APPROVED,,,95.0,,,
WEB-HMI,mounting_type, Unterputzmontage,APPROVED,,,80.0,,,
P1911857,certifications,UL555S,APPROVED,,,95.0,,,
P1911857,wired_interfaces,18 AWG,APPROVED,,,80.0,,,
P1911857,voltage_rating,"24, 120, 230 Vac",APPROVED,,,95.0,,,
P1911857,current_rating,"0.18A, 0.25A, 0.13A",APPROVED,,,80.0,,,
P1911857,power_consumption,"18W, 23W",APPROVED,,,80.0,,,
P1911857,frequency,50/60Hz,APPROVED,,,90.0,,,
P1911857,operating_temperature,0°F to 130°F (-18°C to 55°C),APPROVED,,,95.0,,,
P1911857,storage_temperature,-40°F to 140°F (-40°C to 60°C),APPROVED,,,95.0,,,
P1911857,humidity_range,5% to 95% RH noncondensing,APPROVED,,,95.0,,,
P1911857,dimensions,See Fig. 1,APPROVED,,,80.0,,,
P1911857,weight,5 lb (2.3 kg),APPROVED,,,95.0,,,
P1911857,material,Die-cast aluminum,APPROVED,,,95.0,,,
P1911857,housing,Die-cast aluminum,APPROVED,,,95.0,,,
P1911857,mounting_type,Round 1/2in shaft adapter with 1/4in set screws,APPROVED,,,80.0,,,
P1911848,certifications,"IP54, NEMA2",APPROVED,,,90.0,,,
P1911848,standards_compliance,EN 60730-1,APPROVED,,,90.0,,,
P1911848,safety_certifications,II,APPROVED,,,90.0,,,
P1911848,voltage_rating,24 Vac,APPROVED,,,95.0,,,
P1911848,power_consumption,"6 VA / 6W (MN6120), 9 VA / 9W (MN6134)",APPROVED,,,95.0,,,
P1911848,power_supply,24 Vac,APPROVED,,,95.0,,,
P1911848,frequency,50/60Hz,APPROVED,,,95.0,,,
P1911848,operating_temperature,-5...+140 °F (-20...+60 °C),APPROVED,,,95.0,,,
P1911848,storage_temperature,-40...+175 °F (-40...+80 °C),APPROVED,,,95.0,,,
P1911848,humidity_range,"5...95%, non-condensing",APPROVED,,,95.0,,,
P1911848,ingress_protection,IP54,APPROVED,,,95.0,,,
P1911848,dimensions,See 'Dimensions' on page 6,APPROVED,,,80.0,,,
P1911848,weight,1.45 kg (3 lbs. 3 oz.),APPROVED,,,95.0,,,
P1911848,mounting_type,"Round damper shaft: 3/8...1-1/16” (10...27mm), Square damper shaft: 3/8...11/16” (10...18mm)",APPROVED,,,90.0,,,
P1911844,certifications,"IP54, Class II, EN 60730-1",APPROVED,,,95.0,,,
P1911844,voltage_rating,24 Vac/Vdc,APPROVED,,,92.0,,,
P1911844,power_consumption,5 VA / 2W,APPROVED,,,95.0,,,
P1911844,operating_temperature,-5...+140° F (20...+60° C),APPROVED,,,95.0,,,
P1911844,storage_temperature,-22...+176° F (-30...+80° C),APPROVED,,,95.0,,,
P1911844,humidity_range,"5...95%, non-condensing",APPROVED,,,95.0,,,
P1911844,ingress_protection,IP54,APPROVED,,,95.0,,,
P1911844,weight,1 lbs (0.45 kg),APPROVED,,,95.0,,,
P1911844,mounting_type,any orientation,APPROVED,,,90.0,,,
P1911844,frequency,50/60Hz,APPROVED,,,95.0,,,
P1912071,certifications,"ANSI Class 125, ANSI Class 250",APPROVED,,,90.0,,,
P1912071,ports,Flanged,APPROVED,,,70.0,,,
P1912071,operating_temperature,35 to 337°F (2 to 170°C),APPROVED,,,90.0,,,
P1912071,dimensions,2-1/2 to 6in (DN65 to DN150),APPROVED,,,90.0,,,
P1912071,material,"Cast iron, ASTM A126 Class B (GG25)",APPROVED,,,90.0,,,
P1912071,housing,Cast iron,APPROVED,,,90.0,,,
P1904402,certifications,CA Title 24,APPROVED,,,95.0,,,
P1904402,voltage_rating,line voltage and low voltage,APPROVED,,,80.0,,,
P1904402,network_capabilities,networked with property management system (PMS),APPROVED,,,85.0,,,
P1904401,certifications,CA Title 24,APPROVED,,,95.0,,,
P1904401,voltage_rating,line voltage and low voltage,APPROVED,,,80.0,,,
P1904401,network_capabilities,networked with property management system (PMS),APPROVED,,,85.0,,,
P1904407,certifications,CA Title 24,APPROVED,,,95.0,,,
P1904407,voltage_rating,line voltage and low voltage,APPROVED,,,80.0,,,
P1904407,network_capabilities,networked with property management system (PMS),APPROVED,,,85.0,,,
P1919819,communication_protocols,Modbus RTU,APPROVED,,,90.0,,,
P1919819,wired_interfaces,RS485,APPROVED,,,90.0,,,
P1919819,bus_type,RS485,APPROVED,,,90.0,,,
P1919819,power_supply,+24V,APPROVED,,,80.0,,,
P1901004,communication_protocols,Modbus RTU,APPROVED,,,90.0,,,
P1901004,wired_interfaces,RS485,APPROVED,,,90.0,,,
P1901004,bus_type,RS485,APPROVED,,,90.0,,,
P1901004,power_supply,+24V,APPROVED,,,80.0,,,
P1901011,communication_protocols,Modbus RTU,APPROVED,,,90.0,,,
P1901011,wired_interfaces,RS485,APPROVED,,,90.0,,,
P1901011,bus_type,RS485,APPROVED,,,90.0,,,
P1901011,power_supply,+24V,APPROVED,,,80.0,,,
P1901009,communication_protocols,Modbus RTU,APPROVED,,,90.0,,,
P1901009,wired_interfaces,RS485,APPROVED,,,90.0,,,
P1901009,bus_type,RS485,APPROVED,,,90.0,,,
P1901009,power_supply,+24V,APPROVED,,,80.0,,,
P1901013,communication_protocols,Modbus RTU,APPROVED,,,90.0,,,
P1901013,wired_interfaces,RS485,APPROVED,,,90.0,,,
P1901013,bus_type,RS485,APPROVED,,,90.0,,,
P1901013,power_supply,+24V,APPROVED,,,80.0,,,
P1901015,communication_protocols,Modbus RTU,APPROVED,,,90.0,,,
P1901015,wired_interfaces,RS485,APPROVED,,,90.0,,,
P1901015,bus_type,RS485,APPROVED,,,90.0,,,
P1901015,power_supply,+24V,APPROVED,,,80.0,,,
P1901007,communication_protocols,Modbus RTU,APPROVED,,,90.0,,,
P1901007,wired_interfaces,RS485,APPROVED,,,90.0,,,
P1901007,bus_type,RS485,APPROVED,,,90.0,,,
P1901007,power_supply,+24V,APPROVED,,,80.0,,,
P1901008,communication_protocols,Modbus RTU,APPROVED,,,90.0,,,
P1901008,wired_interfaces,RS485,APPROVED,,,90.0,,,
P1901008,bus_type,RS485,APPROVED,,,90.0,,,
P1901008,power_supply,+24V,APPROVED,,,80.0,,,
P1901010,communication_protocols,Modbus RTU,APPROVED,,,90.0,,,
P1901010,wired_interfaces,RS485,APPROVED,,,90.0,,,
P1901010,bus_type,RS485,APPROVED,,,90.0,,,
P1901010,power_supply,+24V,APPROVED,,,80.0,,,
P1901012,communication_protocols,Modbus RTU,APPROVED,,,90.0,,,
P1901012,wired_interfaces,RS485,APPROVED,,,90.0,,,
P1901012,bus_type,RS485,APPROVED,,,90.0,,,
P1901012,power_supply,+24V,APPROVED,,,80.0,,,
P1901003,communication_protocols,Modbus RTU,APPROVED,,,90.0,,,
P1901003,wired_interfaces,RS485,APPROVED,,,90.0,,,
P1901003,bus_type,RS485,APPROVED,,,90.0,,,
P1901003,power_supply,+24V,APPROVED,,,80.0,,,
P1901016,communication_protocols,Modbus RTU,APPROVED,,,90.0,,,
P1901016,wired_interfaces,RS485,APPROVED,,,90.0,,,
P1901016,bus_type,RS485,APPROVED,,,90.0,,,
P1901016,power_supply,+24V,APPROVED,,,80.0,,,
P1901006,communication_protocols,Modbus RTU,APPROVED,,,90.0,,,
P1901006,wired_interfaces,RS485,APPROVED,,,90.0,,,
P1901006,bus_type,RS485,APPROVED,,,90.0,,,
P1901006,power_supply,+24V,APPROVED,,,80.0,,,
P1919818,communication_protocols,Modbus RTU,APPROVED,,,90.0,,,
P1919818,wired_interfaces,RS485,APPROVED,,,90.0,,,
P1919818,bus_type,RS485,APPROVED,,,90.0,,,
P1919818,power_supply,+24V,APPROVED,,,80.0,,,
P1919717,communication_protocols,Modbus RTU,APPROVED,,,90.0,,,
P1919717,wired_interfaces,RS485,APPROVED,,,90.0,,,
P1919717,bus_type,RS485,APPROVED,,,90.0,,,
P1919717,power_supply,+24V,APPROVED,,,80.0,,,
P1919719,communication_protocols,Modbus RTU,APPROVED,,,90.0,,,
P1919719,wired_interfaces,RS485,APPROVED,,,90.0,,,
P1919719,bus_type,RS485,APPROVED,,,90.0,,,
P1919719,power_supply,+24V,APPROVED,,,80.0,,,
P1901005,communication_protocols,Modbus RTU,APPROVED,,,90.0,,,
P1901005,wired_interfaces,RS485,APPROVED,,,90.0,,,
P1901005,bus_type,RS485,APPROVED,,,90.0,,,
P1901005,power_supply,+24V,APPROVED,,,80.0,,,
P1901014,communication_protocols,Modbus RTU,APPROVED,,,90.0,,,
P1901014,wired_interfaces,RS485,APPROVED,,,90.0,,,
P1901014,bus_type,RS485,APPROVED,,,90.0,,,
P1901014,power_supply,+24V,APPROVED,,,80.0,,,
P1901017,communication_protocols,Modbus RTU,APPROVED,,,90.0,,,
P1901017,wired_interfaces,RS485,APPROVED,,,90.0,,,
P1901017,bus_type,RS485,APPROVED,,,90.0,,,
P1901017,power_supply,+24V,APPROVED,,,80.0,,,
P1904836,communication_protocols,"BACnet, C-Bus, IP Modbus, IP LON, MBUS, IP KNX, OPC, SNMP",APPROVED,,,95.0,,,
P1904836,wired_interfaces,Ethernet,APPROVED,,,70.0,,,
P1904836,network_capabilities,prise en charge serveur et client,APPROVED,,,80.0,,,
E0006716,communication_protocols,"BACnet, C-Bus, Modbus IP, LON IP, MBUS, KNX IP, OPC, SNMP",APPROVED,,,95.0,,,
E0006716,wired_interfaces,Ethernet,APPROVED,,,70.0,,,
E0006716,network_capabilities,"Internet, Intranet",APPROVED,,,80.0,,,
P1904831,communication_protocols,"BACnet, C-Bus, IP Modbus, IP LON, MBUS, IP KNX, OPC, SNMP",APPROVED,,,95.0,,,
P1904831,wired_interfaces,Ethernet,APPROVED,,,70.0,,,
P1904831,network_capabilities,prise en charge serveur et client,APPROVED,,,80.0,,,
E0011298,communication_protocols,"BACnet, C-Bus, Modbus IP, LON IP, MBUS, KNX IP, OPC, SNMP",APPROVED,,,95.0,,,
E0011298,wired_interfaces,Ethernet,APPROVED,,,70.0,,,
E0011298,network_capabilities,Internet/Intranet access,APPROVED,,,80.0,,,
E0007098,communication_protocols,"BACnet, C-Bus, Modbus IP, LON IP, MBUS, KNX IP, OPC, SNMP",APPROVED,,,95.0,,,
E0007098,wired_interfaces,Ethernet,APPROVED,,,70.0,,,
E0007098,network_capabilities,"Internet, Intranet",APPROVED,,,80.0,,,
P1912383,communication_protocols,"BACnet, C-Bus, IP Modbus, IP LON, MBUS, IP KNX, OPC, SNMP",APPROVED,,,95.0,,,
P1912383,wired_interfaces,Ethernet,APPROVED,,,70.0,,,
P1912383,network_capabilities,prise en charge serveur et client,APPROVED,,,80.0,,,
P1923602,communication_protocols,"BACnet, C-Bus, Modbus IP, LON IP, MBUS, KNX IP, OPC, SNMP",APPROVED,,,95.0,,,
P1923602,wired_interfaces,Ethernet,APPROVED,,,70.0,,,
P1923602,network_capabilities,"Internet, Intranet",APPROVED,,,80.0,,,
P1905612,communication_protocols,"BACnet, C-Bus, Modbus IP, LON IP, MBUS, KNX IP, OPC, SNMP",APPROVED,,,95.0,,,
P1905612,wired_interfaces,Ethernet,APPROVED,,,70.0,,,
P1905612,network_capabilities,"Internet, Intranet",APPROVED,,,80.0,,,
P1905310,communication_protocols,"BACnet, C-Bus, Modbus IP, LON IP, MBUS, KNX IP, OPC, SNMP",APPROVED,,,95.0,,,
P1905310,wired_interfaces,Ethernet,APPROVED,,,70.0,,,
P1905310,network_capabilities,"Internet, Intranet",APPROVED,,,80.0,,,
P1904898,communication_protocols,"BACnet, C-Bus, Modbus IP, LON IP, MBUS, KNX IP, OPC, SNMP",APPROVED,,,95.0,,,
P1904898,wired_interfaces,Ethernet,APPROVED,,,70.0,,,
P1904898,network_capabilities,"Internet, Intranet",APPROVED,,,80.0,,,
P1905613,communication_protocols,"BACnet, C-Bus, Modbus IP, LON IP, MBUS, KNX IP, OPC, SNMP",APPROVED,,,95.0,,,
P1905613,wired_interfaces,Ethernet,APPROVED,,,70.0,,,
P1905613,network_capabilities,"Internet, Intranet",APPROVED,,,80.0,,,
P1904899,communication_protocols,"BACnet, C-Bus, Modbus IP, LON IP, MBUS, KNX IP, OPC, SNMP",APPROVED,,,95.0,,,
P1904899,wired_interfaces,Ethernet,APPROVED,,,70.0,,,
P1904899,network_capabilities,"Internet, Intranet",APPROVED,,,80.0,,,
P1923601,communication_protocols,"BACnet, C-Bus, Modbus IP, LON IP, MBUS, KNX IP, OPC, SNMP",APPROVED,,,95.0,,,
P1923601,wired_interfaces,Ethernet,APPROVED,,,70.0,,,
P1923601,network_capabilities,"Internet, Intranet",APPROVED,,,80.0,,,
P1923600,communication_protocols,"BACnet, C-Bus, Modbus IP, LON IP, MBUS, KNX IP, OPC, SNMP",APPROVED,,,95.0,,,
P1923600,wired_interfaces,Ethernet,APPROVED,,,70.0,,,
P1923600,network_capabilities,"Internet, Intranet",APPROVED,,,80.0,,,
P1912382,communication_protocols,"BACnet, C-Bus, Modbus IP, LON IP, MBUS, KNX IP, OPC, SNMP",APPROVED,,,95.0,,,
P1912382,wired_interfaces,Ethernet,APPROVED,,,70.0,,,
P1912382,network_capabilities,"Internet, Intranet",APPROVED,,,80.0,,,
P1921621,communication_protocols,"BACnet, C-Bus, Modbus IP, LON IP, MBUS, KNX IP, OPC, SNMP",APPROVED,,,95.0,,,
P1921621,wired_interfaces,Ethernet,APPROVED,,,70.0,,,
P1921621,network_capabilities,"Internet, Intranet",APPROVED,,,80.0,,,
P1904911,communication_protocols,"BACnet, C-Bus, Modbus IP, LON IP, MBUS, KNX IP, OPC, SNMP",APPROVED,,,95.0,,,
P1904911,wired_interfaces,Ethernet,APPROVED,,,70.0,,,
P1904911,network_capabilities,"Internet, Intranet",APPROVED,,,80.0,,,
P1904885,communication_protocols,"BACnet, C-Bus, Modbus IP, LON IP, MBUS, KNX IP, OPC, SNMP",APPROVED,,,95.0,,,
P1904885,wired_interfaces,Ethernet,APPROVED,,,70.0,,,
P1904885,network_capabilities,"Internet, Intranet",APPROVED,,,80.0,,,
P1920541,communication_protocols,"S-Bus, Modbus, EnOcean",APPROVED,,,90.0,,,
P1920541,wired_interfaces,"RS-485, USB",APPROVED,,,90.0,,,
P1920541,bus_type,RS-485,APPROVED,,,90.0,,,
P1904652,communication_protocols,"S-Bus, Modbus, EnOcean",APPROVED,,,90.0,,,
P1904652,wired_interfaces,"RS-485, USB",APPROVED,,,90.0,,,
P1904652,bus_type,RS-485,APPROVED,,,90.0,,,
P1920543,communication_protocols,"S-Bus, Modbus, EnOcean",APPROVED,,,90.0,,,
P1920543,wired_interfaces,"RS-485, USB",APPROVED,,,90.0,,,
P1920543,bus_type,RS-485,APPROVED,,,90.0,,,
P1912381,communication_protocols,"S-Bus, Modbus, EnOcean",APPROVED,,,90.0,,,
P1912381,wired_interfaces,"RS-485, USB",APPROVED,,,90.0,,,
P1912381,bus_type,RS-485,APPROVED,,,90.0,,,
P1912384,communication_protocols,"S-Bus, Modbus, EnOcean",APPROVED,,,90.0,,,
P1912384,wired_interfaces,"RS-485, USB",APPROVED,,,90.0,,,
P1912384,bus_type,RS-485,APPROVED,,,90.0,,,
P1904755,communication_protocols,"S-Bus, Modbus, EnOcean",APPROVED,,,90.0,,,
P1904755,wired_interfaces,"RS-485, USB",APPROVED,,,90.0,,,
P1904755,bus_type,RS-485,APPROVED,,,90.0,,,
P1904797,communication_protocols,"S-Bus, Modbus, EnOcean",APPROVED,,,90.0,,,
P1904797,wired_interfaces,"RS-485, USB",APPROVED,,,90.0,,,
P1904797,bus_type,RS-485,APPROVED,,,90.0,,,
P1904762,communication_protocols,"S-Bus, Modbus, EnOcean",APPROVED,,,90.0,,,
P1904762,wired_interfaces,"RS-485, USB",APPROVED,,,90.0,,,
P1904762,bus_type,RS-485,APPROVED,,,90.0,,,
P1921810,communication_protocols,"S-Bus, Modbus, EnOcean",APPROVED,,,90.0,,,
P1921810,wired_interfaces,"RS-485, USB",APPROVED,,,90.0,,,
P1921810,bus_type,RS-485,APPROVED,,,90.0,,,
P1904798,communication_protocols,"S-Bus, Modbus, EnOcean",APPROVED,,,90.0,,,
P1904798,wired_interfaces,"RS-485, USB",APPROVED,,,90.0,,,
P1904798,bus_type,RS-485,APPROVED,,,90.0,,,
P1921811,communication_protocols,"S-Bus, Modbus, EnOcean",APPROVED,,,90.0,,,
P1921811,wired_interfaces,"RS-485, USB",APPROVED,,,90.0,,,
P1921811,bus_type,RS-485,APPROVED,,,90.0,,,
P1904761,communication_protocols,"S-Bus, Modbus, EnOcean",APPROVED,,,90.0,,,
P1904761,wired_interfaces,"RS-485, USB",APPROVED,,,90.0,,,
P1904761,bus_type,RS-485,APPROVED,,,90.0,,,
P1904778,communication_protocols,"S-Bus, Modbus, EnOcean",APPROVED,,,90.0,,,
P1904778,wired_interfaces,"RS-485, USB",APPROVED,,,90.0,,,
P1904778,bus_type,RS-485,APPROVED,,,90.0,,,
P1904775,communication_protocols,"S-Bus, Modbus, EnOcean",APPROVED,,,90.0,,,
P1904775,wired_interfaces,"RS-485, USB",APPROVED,,,90.0,,,
P1904775,bus_type,RS-485,APPROVED,,,90.0,,,
P1904780,communication_protocols,"S-Bus, Modbus, EnOcean",APPROVED,,,90.0,,,
P1904780,wired_interfaces,"RS-485, USB",APPROVED,,,90.0,,,
P1904780,bus_type,RS-485,APPROVED,,,90.0,,,
P1904653,communication_protocols,"S-Bus, Modbus, EnOcean",APPROVED,,,90.0,,,
P1904653,wired_interfaces,"RS-485, USB",APPROVED,,,90.0,,,
P1904653,bus_type,RS-485,APPROVED,,,90.0,,,
P1904785,communication_protocols,"S-Bus, Modbus, EnOcean",APPROVED,,,90.0,,,
P1904785,wired_interfaces,"RS-485, USB",APPROVED,,,90.0,,,
P1904785,bus_type,RS-485,APPROVED,,,90.0,,,
P1921809,communication_protocols,"S-Bus, Modbus, EnOcean",APPROVED,,,90.0,,,
P1921809,wired_interfaces,"RS-485, USB",APPROVED,,,90.0,,,
P1921809,bus_type,RS-485,APPROVED,,,90.0,,,
P1904654,communication_protocols,"S-Bus, Modbus, EnOcean",APPROVED,,,90.0,,,
P1904654,wired_interfaces,"RS-485, USB",APPROVED,,,90.0,,,
P1904654,bus_type,RS-485,APPROVED,,,90.0,,,
E0001822,communication_protocols,Modbus,APPROVED,,,90.0,,,
E0001822,wired_interfaces,RS232,APPROVED,,,90.0,,,
E0001822,data_rate,9600,APPROVED,,,90.0,,,
E0001822,voltage_rating,8-28 VDC,APPROVED,,,90.0,,,
E0001822,current_rating,3.5A,APPROVED,,,90.0,,,
E0001822,power_consumption,"2.4W (@ 24VDC), 1.4W (@ 12 VDC)",APPROVED,,,90.0,,,
E0001822,operating_temperature,-10 to +60°C,APPROVED,,,90.0,,,
E0001822,humidity_range,5-95%,APPROVED,,,90.0,,,
E0001822,dimensions,210 (W) x 113 (L) x 63 (H) mm,APPROVED,,,90.0,,,
E0001818,communication_protocols,Modbus,APPROVED,,,90.0,,,
E0001818,wired_interfaces,RS232,APPROVED,,,90.0,,,
E0001818,data_rate,9600,APPROVED,,,90.0,,,
E0001818,voltage_rating,8-28 VDC,APPROVED,,,90.0,,,
E0001818,current_rating,3.5A,APPROVED,,,90.0,,,
E0001818,power_consumption,"2.4W (@ 24VDC), 1.4W (@ 12 VDC)",APPROVED,,,90.0,,,
E0001818,operating_temperature,-10 to +60°C,APPROVED,,,90.0,,,
E0001818,humidity_range,5-95%,APPROVED,,,90.0,,,
E0001818,dimensions,210 (W) x 113 (L) x 63 (H) mm,APPROVED,,,90.0,,,
E0010046,communication_protocols,Modbus,APPROVED,,,90.0,,,
E0010046,wired_interfaces,RS232,APPROVED,,,90.0,,,
E0010046,data_rate,9600,APPROVED,,,90.0,,,
E0010046,voltage_rating,8-28 VDC,APPROVED,,,90.0,,,
E0010046,current_rating,3.5A,APPROVED,,,90.0,,,
E0010046,power_consumption,"2.4W (@ 24VDC), 1.4W (@ 12 VDC)",APPROVED,,,90.0,,,
E0010046,operating_temperature,-10 to +60°C,APPROVED,,,90.0,,,
E0010046,humidity_range,5-95%,APPROVED,,,90.0,,,
E0010046,dimensions,210 (W) x 113 (L) x 63 (H) mm,APPROVED,,,90.0,,,
E0010055,communication_protocols,Modbus,APPROVED,,,90.0,,,
E0010055,wired_interfaces,RS232,APPROVED,,,90.0,,,
E0010055,data_rate,9600,APPROVED,,,90.0,,,
E0010055,voltage_rating,8-28 VDC,APPROVED,,,90.0,,,
E0010055,current_rating,3.5A,APPROVED,,,90.0,,,
E0010055,power_consumption,"2.4W (@ 24VDC), 1.4W (@ 12 VDC)",APPROVED,,,90.0,,,
E0010055,operating_temperature,-10 to +60°C,APPROVED,,,90.0,,,
E0010055,humidity_range,5-95%,APPROVED,,,90.0,,,
E0010055,dimensions,210 (W) x 113 (L) x 63 (H) mm,APPROVED,,,90.0,,,
E0001817,communication_protocols,Modbus,APPROVED,,,90.0,,,
E0001817,wired_interfaces,RS232,APPROVED,,,90.0,,,
E0001817,data_rate,9600,APPROVED,,,90.0,,,
E0001817,voltage_rating,8-28 VDC,APPROVED,,,90.0,,,
E0001817,current_rating,3.5A,APPROVED,,,90.0,,,
E0001817,power_consumption,"2.4W (@ 24VDC), 1.4W (@ 12 VDC)",APPROVED,,,90.0,,,
E0001817,operating_temperature,-10 to +60°C,APPROVED,,,90.0,,,
E0001817,humidity_range,5-95%,APPROVED,,,90.0,,,
E0001817,dimensions,210 (W) x 113 (L) x 63 (H) mm,APPROVED,,,90.0,,,
E0008000,certifications,"IEC 61508 - SIL 2, ATEX, IEC Ex, FM, CSA, UNI EN ISO 9001:2008, UNI EN ISO 14001:2004",APPROVED,,,95.0,,,
E0008000,communication_protocols,"RS-485, Modbus",APPROVED,,,90.0,,,
E0008000,voltage_rating,24 Vcc,APPROVED,,,95.0,,,
E0008000,current_rating,"100mA max (riposo), 150mA max (allarme)",APPROVED,,,90.0,,,
E0008000,operating_temperature,-55°C to 75°C,APPROVED,,,95.0,,,
E0008000,storage_temperature,-55°C to 85°C,APPROVED,,,95.0,,,
E0008000,dimensions,90 x 114 x 156mm,APPROVED,,,95.0,,,
E0008000,weight,1.2 kg,APPROVED,,,95.0,,,
E0008000,material,Acciaio 316,APPROVED,,,95.0,,,
E0007078,current_rating,16A,APPROVED,,,95.0,,,
E0007078,operating_temperature,-5 ° C ÷ +60 ° C,APPROVED,,,90.0,,,
E0007078,humidity_range,25% -75%,APPROVED,,,90.0,,,
E0007078,dimensions,44 x 482 x 70mm,APPROVED,,,95.0,,,
E0007078,weight,"0,75 Kg",APPROVED,,,95.0,,,
E0007078,material,powder sheet metal,APPROVED,,,80.0,,,
E0007078,finish,Black,APPROVED,,,90.0,,,
E0007078,mounting_type,"19"" rack unit",APPROVED,,,90.0,,,
P1913332,certifications,"CE, EN 50200, CEI 20-36/4-0 (PH30), CEI 20-105, CEI UNI 36762",APPROVED,,,95.0,,,
P1913332,voltage_rating,100/100V,APPROVED,,,90.0,,,
P1913332,operating_temperature,-10 ÷ +70°C,APPROVED,,,95.0,,,
P1913332,dimensions,varies by model,APPROVED,,,80.0,,,
P1913328,certifications,"CE, EN 50200, CEI 20-36/4-0 (PH30), CEI 20-105, CEI UNI 36762",APPROVED,,,95.0,,,
P1913328,voltage_rating,100/100V,APPROVED,,,90.0,,,
P1913328,operating_temperature,-10 ÷ +70°C,APPROVED,,,95.0,,,
P1913328,dimensions,varies by model,APPROVED,,,80.0,,,
P1913334,certifications,"CE, EN 50200, CEI 20-36/4-0 (PH30), CEI 20-105, CEI UNI 36762",APPROVED,,,95.0,,,
P1913334,voltage_rating,100/100V,APPROVED,,,90.0,,,
P1913334,operating_temperature,-10 ÷ +70°C,APPROVED,,,95.0,,,
P1913334,dimensions,varies by model,APPROVED,,,80.0,,,
P1913335,certifications,"CE, EN 50200, CEI 20-36/4-0 (PH30), CEI 20-105, CEI UNI 36762",APPROVED,,,95.0,,,
P1913335,voltage_rating,100/100V,APPROVED,,,90.0,,,
P1913335,operating_temperature,-10 ÷ +70°C,APPROVED,,,95.0,,,
P1913335,dimensions,varies by model,APPROVED,,,80.0,,,
P1913330,certifications,"CE, EN 50200, CEI 20-36/4-0 (PH30), CEI 20-105, CEI UNI 36762",APPROVED,,,95.0,,,
P1913330,voltage_rating,100/100V,APPROVED,,,90.0,,,
P1913330,operating_temperature,-10 ÷ +70°C,APPROVED,,,95.0,,,
P1913330,dimensions,varies by model,APPROVED,,,80.0,,,
P1913337,certifications,"CE, EN 50200, CEI 20-36/4-0 (PH30), CEI 20-105, CEI UNI 36762",APPROVED,,,95.0,,,
P1913337,voltage_rating,100/100V,APPROVED,,,90.0,,,
P1913337,operating_temperature,-10 ÷ +70°C,APPROVED,,,95.0,,,
P1913337,dimensions,varies by model,APPROVED,,,80.0,,,
P1913333,certifications,"CE, EN 50200, CEI 20-36/4-0 (PH30), CEI 20-105, CEI UNI 36762",APPROVED,,,95.0,,,
P1913333,voltage_rating,100/100V,APPROVED,,,90.0,,,
P1913333,operating_temperature,-10 ÷ +70°C,APPROVED,,,95.0,,,
P1913333,dimensions,varies by model,APPROVED,,,80.0,,,
P1913329,certifications,"CE, EN 50200, CEI 20-36/4-0 (PH30), CEI 20-105, CEI UNI 36762",APPROVED,,,95.0,,,
P1913329,voltage_rating,100/100V,APPROVED,,,90.0,,,
P1913329,operating_temperature,-10 ÷ +70°C,APPROVED,,,95.0,,,
P1913329,dimensions,varies by model,APPROVED,,,80.0,,,
P1906011,certifications,"IEC 61508 - SIL 2, ATEX, IEC Ex, FM, CSA, UNI EN ISO 9001:2008, UNI EN ISO 14001:2004",APPROVED,,,95.0,,,
P1906011,communication_protocols,"RS-485, Modbus",APPROVED,,,90.0,,,
P1906011,voltage_rating,24 Vcc,APPROVED,,,95.0,,,
P1906011,current_rating,"100mA max (riposo), 150mA max (allarme)",APPROVED,,,90.0,,,
P1906011,operating_temperature,-55°C to 75°C,APPROVED,,,95.0,,,
P1906011,storage_temperature,-55°C to 85°C,APPROVED,,,95.0,,,
P1906011,dimensions,90 x 114 x 156mm,APPROVED,,,95.0,,,
